            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2449088.295138889, A.D. 1993-Apr-10 19:05:00.0000, -5.011864495492874E+08,  2.559239245570632E+08, -2.633517151544713E+08,
2449089.295138889, A.D. 1993-Apr-11 19:05:00.0000, -5.015012895268523E+08,  2.579777409486212E+08, -2.639134603819384E+08,
2449090.295138889, A.D. 1993-Apr-12 19:05:00.0000, -5.018552849624660E+08,  2.600147714489771E+08, -2.644745130390605E+08,
2449091.295138889, A.D. 1993-Apr-13 19:05:00.0000, -5.022481771745952E+08,  2.620343178535404E+08, -2.650348750983627E+08,
2449092.295138889, A.D. 1993-Apr-14 19:05:00.0000, -5.026796891548498E+08,  2.640356781920696E+08, -2.655945474517053E+08,
2449093.295138889, A.D. 1993-Apr-15 19:05:00.0000, -5.031495251636683E+08,  2.660181492256542E+08, -2.661535299559285E+08,
2449094.295138889, A.D. 1993-Apr-16 19:05:00.0000, -5.036573718212813E+08,  2.679810289431807E+08, -2.667118220576522E+08,
2449095.295138889, A.D. 1993-Apr-17 19:05:00.0000, -5.042028971701034E+08,  2.699236174747715E+08, -2.672694222861508E+08,
2449096.295138889, A.D. 1993-Apr-18 19:05:00.0000, -5.047857508622721E+08,  2.718452183692530E+08, -2.678263283709829E+08,
2449097.295138889, A.D. 1993-Apr-19 19:05:00.0000, -5.054055637160088E+08,  2.737451395404173E+08, -2.683825370899979E+08,
2449098.295138889, A.D. 1993-Apr-20 19:05:00.0000, -5.060619485213372E+08,  2.756226950494862E+08, -2.689380448362116E+08,
2449099.295138889, A.D. 1993-Apr-21 19:05:00.0000, -5.067544986099406E+08,  2.774772059155467E+08, -2.694928470139197E+08,
2449100.295138889, A.D. 1993-Apr-22 19:05:00.0000, -5.074827880480256E+08,  2.793080020124809E+08, -2.700469382509943E+08,
2449101.295138889, A.D. 1993-Apr-23 19:05:00.0000, -5.082463712736874E+08,  2.811144237798052E+08, -2.706003122055390E+08,
2449102.295138889, A.D. 1993-Apr-24 19:05:00.0000, -5.090447847707977E+08,  2.828958250263649E+08, -2.711529622886509E+08,
2449103.295138889, A.D. 1993-Apr-25 19:05:00.0000, -5.098775470348666E+08,  2.846515746041244E+08, -2.717048812715644E+08,
2449104.295138889, A.D. 1993-Apr-26 19:05:00.0000, -5.107441601068601E+08,  2.863810586165448E+08, -2.722560615014663E+08,
2449105.295138889, A.D. 1993-Apr-27 19:05:00.0000, -5.116441116526559E+08,  2.880836824819677E+08, -2.728064951733999E+08,
2449106.295138889, A.D. 1993-Apr-28 19:05:00.0000, -5.125768771531954E+08,  2.897588724942116E+08, -2.733561744148369E+08,
2449107.295138889, A.D. 1993-Apr-29 19:05:00.0000, -5.135419237632177E+08,  2.914060775976126E+08, -2.739050919902310E+08,
2449108.295138889, A.D. 1993-Apr-30 19:05:00.0000, -5.145387135547242E+08,  2.930247698351749E+08, -2.744532413823194E+08,
2449109.295138889, A.D. 1993-May-01 19:05:00.0000, -5.155667076439142E+08,  2.946144439843865E+08, -2.750006170610738E+08,
2449110.295138889, A.D. 1993-May-02 19:05:00.0000, -5.166253709272065E+08,  2.961746159322888E+08, -2.755472149061381E+08,
2449111.295138889, A.D. 1993-May-03 19:05:00.0000, -5.177141949369356E+08,  2.977048228247005E+08, -2.760929935241297E+08,
2449112.295138889, A.D. 1993-May-04 19:05:00.0000, -5.188326258443754E+08,  2.992046025408227E+08, -2.766380303280531E+08,
2449113.295138889, A.D. 1993-May-05 19:05:00.0000, -5.199801783481170E+08,  3.006735108592861E+08, -2.771822871241892E+08,
2449114.295138889, A.D. 1993-May-06 19:05:00.0000, -5.211563576146795E+08,  3.021110988206640E+08, -2.777257661350520E+08,
2449115.295138889, A.D. 1993-May-07 19:05:00.0000, -5.223606738996645E+08,  3.035169121341903E+08, -2.782684703069754E+08,
2449116.295138889, A.D. 1993-May-08 19:05:00.0000, -5.235926367760388E+08,  3.048904888715010E+08, -2.788104027240371E+08,
2449117.295138889, A.D. 1993-May-09 19:05:00.0000, -5.248517495069258E+08,  3.062313597317252E+08, -2.793515661040329E+08,
2449118.295138889, A.D. 1993-May-10 19:05:00.0000, -5.261375046308109E+08,  3.075390501918728E+08, -2.798919624514752E+08,
2449119.295138889, A.D. 1993-May-11 19:05:00.0000, -5.274493811747588E+08,  3.088130835511606E+08, -2.804315928771955E+08,
2449120.295138889, A.D. 1993-May-12 19:05:00.0000, -5.287868433231202E+08,  3.100529840053005E+08, -2.809704575385020E+08,
2449121.295138889, A.D. 1993-May-13 19:05:00.0000, -5.301493397684290E+08,  3.112582790556782E+08, -2.815085554751710E+08,
2449122.295138889, A.D. 1993-May-14 19:05:00.0000, -5.315363051364954E+08,  3.124285021952676E+08, -2.820458852939880E+08,
2449123.295138889, A.D. 1993-May-15 19:05:00.0000, -5.329471591488313E+08,  3.135631936206495E+08, -2.825824445747079E+08,
2449124.295138889, A.D. 1993-May-16 19:05:00.0000, -5.343813073070628E+08,  3.146619015274860E+08, -2.831182301228663E+08,
2449125.295138889, A.D. 1993-May-17 19:05:00.0000, -5.358381409403013E+08,  3.157241830179859E+08, -2.836532379802350E+08,
2449126.295138889, A.D. 1993-May-18 19:05:00.0000, -5.373170370292845E+08,  3.167496050890039E+08, -2.841874634184017E+08,
2449127.295138889, A.D. 1993-May-19 19:05:00.0000, -5.388173579069859E+08,  3.177377458927035E+08, -2.847209009295737E+08,
2449128.295138889, A.D. 1993-May-20 19:05:00.0000, -5.403384510179123E+08,  3.186881963976805E+08, -2.852535442341699E+08,
2449129.295138889, A.D. 1993-May-21 19:05:00.0000, -5.418796489754665E+08,  3.196005624821436E+08, -2.857853863271335E+08,
2449130.295138889, A.D. 1993-May-22 19:05:00.0000, -5.434402701694109E+08,  3.204744673682891E+08, -2.863164195826111E+08,
2449131.295138889, A.D. 1993-May-23 19:05:00.0000, -5.450196201265069E+08,  3.213095541815692E+08, -2.868466359288155E+08,
2449132.295138889, A.D. 1993-May-24 19:05:00.0000, -5.466169937168115E+08,  3.221054883271143E+08, -2.873760270925762E+08,
2449133.295138889, A.D. 1993-May-25 19:05:00.0000, -5.482316781532676E+08,  3.228619593514191E+08, -2.879045848995457E+08,
2449134.295138889, A.D. 1993-May-26 19:05:00.0000, -5.498629566006842E+08,  3.235786820077817E+08, -2.884323016060001E+08,
2449135.295138889, A.D. 1993-May-27 19:05:00.0000, -5.515101121308221E+08,  3.242553963399702E+08, -2.889591702341033E+08,
2449136.295138889, A.D. 1993-May-28 19:05:00.0000, -5.531724317329962E+08,  3.248918666910451E+08, -2.894851848814068E+08,
2449137.295138889, A.D. 1993-May-29 19:05:00.0000, -5.548492100922716E+08,  3.254878796067576E+08, -2.900103409788396E+08,
2449138.295138889, A.D. 1993-May-30 19:05:00.0000, -5.565397526063120E+08,  3.260432405188454E+08, -2.905346353579932E+08,
2449139.295138889, A.D. 1993-May-31 19:05:00.0000, -5.582433779715265E+08,  3.265577697115622E+08, -2.910580664672391E+08,
2449140.295138889, A.D. 1993-Jun-01 19:05:00.0000, -5.599594195648109E+08,  3.270312976270087E+08, -2.915806345258120E+08,
2449141.295138889, A.D. 1993-Jun-02 19:05:00.0000, -5.616872238120519E+08,  3.274636591777081E+08, -2.921023408437176E+08,
2449142.295138889, A.D. 1993-Jun-03 19:05:00.0000, -5.634261479426299E+08,  3.278546892858287E+08, -2.926231876307268E+08,
2449143.295138889, A.D. 1993-Jun-04 19:05:00.0000, -5.651755558713230E+08,  3.282042195253035E+08, -2.931431775217518E+08,
2449144.295138889, A.D. 1993-Jun-05 19:05:00.0000, -5.669348132974199E+08,  3.285120766266938E+08, -2.936623130855358E+08,
2449145.295138889, A.D. 1993-Jun-06 19:05:00.0000, -5.687032829433308E+08,  3.287780829171275E+08, -2.941805964004408E+08,
2449146.295138889, A.D. 1993-Jun-07 19:05:00.0000, -5.704803207099587E+08,  3.290020582789363E+08, -2.946980287538982E+08,
2449147.295138889, A.D. 1993-Jun-08 19:05:00.0000, -5.722652731440251E+08,  3.291838229327537E+08, -2.952146104807636E+08,
2449148.295138889, A.D. 1993-Jun-09 19:05:00.0000, -5.740574759852221E+08,  3.293232002350866E+08, -2.957303408108126E+08,
2449149.295138889, A.D. 1993-Jun-10 19:05:00.0000, -5.758562543317463E+08,  3.294200194906474E+08, -2.962452181198590E+08,
2449150.295138889, A.D. 1993-Jun-11 19:05:00.0000, -5.776609229579402E+08,  3.294741179551550E+08, -2.967592399986916E+08,
2449151.295138889, A.D. 1993-Jun-12 19:05:00.0000, -5.794707864045708E+08,  3.294853420291808E+08, -2.972724031052610E+08,
2449152.295138889, A.D. 1993-Jun-13 19:05:00.0000, -5.812851396269201E+08,  3.294535483949718E+08, -2.977847033256478E+08,
2449153.295138889, A.D. 1993-Jun-14 19:05:00.0000, -5.831032681988183E+08,  3.293786048281013E+08, -2.982961358002323E+08,
2449154.295138889, A.D. 1993-Jun-15 19:05:00.0000, -5.849244482455422E+08,  3.292603910480659E+08, -2.988066949274623E+08,
2449155.295138889, A.D. 1993-Jun-16 19:05:00.0000, -5.867479458176236E+08,  3.290987996403134E+08, -2.993163741736137E+08,
2449156.295138889, A.D. 1993-Jun-17 19:05:00.0000, -5.885730176297966E+08,  3.288937382162277E+08, -2.998251665970350E+08,
2449157.295138889, A.D. 1993-Jun-18 19:05:00.0000, -5.903989102036811E+08,  3.286451310842596E+08, -3.003330644535173E+08,
2449158.295138889, A.D. 1993-Jun-19 19:05:00.0000, -5.922248606727898E+08,  3.283529219946019E+08, -3.008400593895700E+08,
2449159.295138889, A.D. 1993-Jun-20 19:05:00.0000, -5.940500985190809E+08,  3.280170770768608E+08, -3.013461426936930E+08,
2449160.295138889, A.D. 1993-Jun-21 19:05:00.0000, -5.958738484468678E+08,  3.276375874845170E+08, -3.018513056093558E+08,
2449161.295138889, A.D. 1993-Jun-22 19:05:00.0000, -5.976953339820447E+08,  3.272144709587935E+08, -3.023555395138867E+08,
2449162.295138889, A.D. 1993-Jun-23 19:05:00.0000, -5.995137834002090E+08,  3.267477728802442E+08, -3.028588369292246E+08,
2449163.295138889, A.D. 1993-Jun-24 19:05:00.0000, -6.013284335019343E+08,  3.262375644388102E+08, -3.033611913574426E+08,
2449164.295138889, A.D. 1993-Jun-25 19:05:00.0000, -6.031385340787023E+08,  3.256839399551351E+08, -3.038625976750941E+08,
2449165.295138889, A.D. 1993-Jun-26 19:05:00.0000, -6.049433510645938E+08,  3.250870129397600E+08, -3.043630523052837E+08,
2449166.295138889, A.D. 1993-Jun-27 19:05:00.0000, -6.067421678232934E+08,  3.244469112717752E+08, -3.048625530183172E+08,
2449167.295138889, A.D. 1993-Jun-28 19:05:00.0000, -6.085342864710571E+08,  3.237637730436597E+08, -3.053610993465573E+08,
2449168.295138889, A.D. 1993-Jun-29 19:05:00.0000, -6.103190259087397E+08,  3.230377416493834E+08, -3.058586919062995E+08,
2449169.295138889, A.D. 1993-Jun-30 19:05:00.0000, -6.120957196490053E+08,  3.222689620115065E+08, -3.063553321163669E+08,
2449170.295138889, A.D. 1993-Jul-01 19:05:00.0000, -6.138637125038459E+08,  3.214575776155328E+08, -3.068510217550760E+08,
2449171.295138889, A.D. 1993-Jul-02 19:05:00.0000, -6.156223573155932E+08,  3.206037290427853E+08, -3.073457628218778E+08,
2449172.295138889, A.D. 1993-Jul-03 19:05:00.0000, -6.173710108808966E+08,  3.197075534709884E+08, -3.078395571088914E+08,
2449173.295138889, A.D. 1993-Jul-04 19:05:00.0000, -6.191090298990380E+08,  3.187691852848726E+08, -3.083324057031361E+08,
2449174.295138889, A.D. 1993-Jul-05 19:05:00.0000, -6.208357679399111E+08,  3.177887578522540E+08, -3.088243087405661E+08,
2449175.295138889, A.D. 1993-Jul-06 19:05:00.0000, -6.225505739393430E+08,  3.167664061873479E+08, -3.093152655501688E+08,
2449176.295138889, A.D. 1993-Jul-07 19:05:00.0000, -6.242527910164253E+08,  3.157022694309872E+08, -3.098052745640218E+08,
2449177.295138889, A.D. 1993-Jul-08 19:05:00.0000, -6.259417558269550E+08,  3.145964929795206E+08, -3.102943331563836E+08,
2449178.295138889, A.D. 1993-Jul-09 19:05:00.0000, -6.276167987736024E+08,  3.134492303578099E+08, -3.107824376787494E+08,
2449179.295138889, A.D. 1993-Jul-10 19:05:00.0000, -6.292772451125172E+08,  3.122606449423057E+08, -3.112695838281864E+08,
2449180.295138889, A.D. 1993-Jul-11 19:05:00.0000, -6.309224153311281E+08,  3.110309109287070E+08, -3.117557666486583E+08,
2449181.295138889, A.D. 1993-Jul-12 19:05:00.0000, -6.325516250385921E+08,  3.097602139183979E+08, -3.122409803594665E+08,
2449182.295138889, A.D. 1993-Jul-13 19:05:00.0000, -6.341641849946938E+08,  3.084487516969900E+08, -3.127252183578477E+08,
2449183.295138889, A.D. 1993-Jul-14 19:05:00.0000, -6.357594014894843E+08,  3.070967355206817E+08, -3.132084734912879E+08,
2449184.295138889, A.D. 1993-Jul-15 19:05:00.0000, -6.373365761269909E+08,  3.057043916023289E+08, -3.136907380742251E+08,
2449185.295138889, A.D. 1993-Jul-16 19:05:00.0000, -6.388950053038092E+08,  3.042719629525856E+08, -3.141720036755698E+08,
2449186.295138889, A.D. 1993-Jul-17 19:05:00.0000, -6.404339807515230E+08,  3.027997120433630E+08, -3.146522611794488E+08,
2449187.295138889, A.D. 1993-Jul-18 19:05:00.0000, -6.419527924835677E+08,  3.012879244281949E+08, -3.151315015739951E+08,
2449188.295138889, A.D. 1993-Jul-19 19:05:00.0000, -6.434507312220461E+08,  2.997369111743845E+08, -3.156097158659785E+08,
2449189.295138889, A.D. 1993-Jul-20 19:05:00.0000, -6.449270930256433E+08,  2.981470105519364E+08, -3.160868954364349E+08,
2449190.295138889, A.D. 1993-Jul-21 19:05:00.0000, -6.463811858357278E+08,  2.965185882501037E+08, -3.165630328954160E+08,
2449191.295138889, A.D. 1993-Jul-22 19:05:00.0000, -6.478123349200766E+08,  2.948520347700310E+08, -3.170381223639157E+08,
2449192.295138889, A.D. 1993-Jul-23 19:05:00.0000, -6.492198867089474E+08,  2.931477605629501E+08, -3.175121594209521E+08,
2449193.295138889, A.D. 1993-Jul-24 19:05:00.0000, -6.506032118662266E+08,  2.914061905605473E+08, -3.179851414900888E+08,
2449194.295138889, A.D. 1993-Jul-25 19:05:00.0000, -6.519617051068772E+08,  2.896277581736361E+08, -3.184570675520561E+08,
2449195.295138889, A.D. 1993-Jul-26 19:05:00.0000, -6.532947828015387E+08,  2.878128999703528E+08, -3.189279375554032E+08,
2449196.295138889, A.D. 1993-Jul-27 19:05:00.0000, -6.546018807255570E+08,  2.859620522525817E+08, -3.193977524140711E+08,
2449197.295138889, A.D. 1993-Jul-28 19:05:00.0000, -6.558824502681136E+08,  2.840756485583813E+08, -3.198665135071532E+08,
2449198.295138889, A.D. 1993-Jul-29 19:05:00.0000, -6.571359542175432E+08,  2.821541182210929E+08, -3.203342220358348E+08,
2449199.295138889, A.D. 1993-Jul-30 19:05:00.0000, -6.583618640878086E+08,  2.801978864999256E+08, -3.208008790817553E+08,
2449200.295138889, A.D. 1993-Jul-31 19:05:00.0000, -6.595596569796820E+08,  2.782073751516324E+08, -3.212664853199589E+08,
2449201.295138889, A.D. 1993-Aug-01 19:05:00.0000, -6.607288122171105E+08,  2.761830033433629E+08, -3.217310404548251E+08,
2449202.295138889, A.D. 1993-Aug-02 19:05:00.0000, -6.618688100960556E+08,  2.741251896984534E+08, -3.221945434759462E+08,
2449203.295138889, A.D. 1993-Aug-03 19:05:00.0000, -6.629791303995056E+08,  2.720343542686807E+08, -3.226569925574927E+08,
2449204.295138889, A.D. 1993-Aug-04 19:05:00.0000, -6.640592508503286E+08,  2.699109203009138E+08, -3.231183846755953E+08,
2449205.295138889, A.D. 1993-Aug-05 19:05:00.0000, -6.651086478163620E+08,  2.677553165851327E+08, -3.235787160937835E+08,
2449206.295138889, A.D. 1993-Aug-06 19:05:00.0000, -6.661267961645601E+08,  2.655679790178035E+08, -3.240379822562913E+08,
2449207.295138889, A.D. 1993-Aug-07 19:05:00.0000, -6.671131691487088E+08,  2.633493517525330E+08, -3.244961775915164E+08,
2449208.295138889, A.D. 1993-Aug-08 19:05:00.0000, -6.680672398036205E+08,  2.610998886195155E+08, -3.249532960177042E+08,
2449209.295138889, A.D. 1993-Aug-09 19:05:00.0000, -6.689884899098852E+08,  2.588200382077663E+08, -3.254093259654053E+08,
2449210.295138889, A.D. 1993-Aug-10 19:05:00.0000, -6.698763741511875E+08,  2.565103079774950E+08, -3.258642686988683E+08,
2449211.295138889, A.D. 1993-Aug-11 19:05:00.0000, -6.707303742855417E+08,  2.541711688686388E+08, -3.263181123888584E+08,
2449212.295138889, A.D. 1993-Aug-12 19:05:00.0000, -6.715499630819654E+08,  2.518031218628529E+08, -3.267708485139425E+08,
2449213.295138889, A.D. 1993-Aug-13 19:05:00.0000, -6.723346134429004E+08,  2.494066833509876E+08, -3.272224680576082E+08,
2449214.295138889, A.D. 1993-Aug-14 19:05:00.0000, -6.730837992541660E+08,  2.469823877057030E+08, -3.276729616899641E+08,
2449215.295138889, A.D. 1993-Aug-15 19:05:00.0000, -6.737969973896816E+08,  2.445307902978207E+08, -3.281223200700560E+08,
2449216.295138889, A.D. 1993-Aug-16 19:05:00.0000, -6.744736903867040E+08,  2.420524700215806E+08, -3.285705338221685E+08,
2449217.295138889, A.D. 1993-Aug-17 19:05:00.0000, -6.751133732643157E+08,  2.395480315815849E+08, -3.290175947954726E+08,
2449218.295138889, A.D. 1993-Aug-18 19:05:00.0000, -6.757155583613336E+08,  2.370181044217377E+08, -3.294634958036673E+08,
2449219.295138889, A.D. 1993-Aug-19 19:05:00.0000, -6.762797826033353E+08,  2.344633396528428E+08, -3.299082314963067E+08,
2449220.295138889, A.D. 1993-Aug-20 19:05:00.0000, -6.768056119024452E+08,  2.318844039308023E+08, -3.303517984508259E+08,
2449221.295138889, A.D. 1993-Aug-21 19:05:00.0000, -6.772926420717987E+08,  2.292819717828657E+08, -3.307941947167703E+08,
2449222.295138889, A.D. 1993-Aug-22 19:05:00.0000, -6.777404986049241E+08,  2.266567189898944E+08, -3.312354200864159E+08,
2449223.295138889, A.D. 1993-Aug-23 19:05:00.0000, -6.781488319830021E+08,  2.240093169663496E+08, -3.316754751640503E+08,
2449224.295138889, A.D. 1993-Aug-24 19:05:00.0000, -6.785173124000394E+08,  2.213404295553225E+08, -3.321143606260605E+08,
2449225.295138889, A.D. 1993-Aug-25 19:05:00.0000, -6.788456267844274E+08,  2.186507125631001E+08, -3.325520776247720E+08,
2449226.295138889, A.D. 1993-Aug-26 19:05:00.0000, -6.791334733626676E+08,  2.159408136425741E+08, -3.329886267374226E+08,
2449227.295138889, A.D. 1993-Aug-27 19:05:00.0000, -6.793805585453794E+08,  2.132113734323970E+08, -3.334240077153571E+08,
2449228.295138889, A.D. 1993-Aug-28 19:05:00.0000, -6.795865960938104E+08,  2.104630275145877E+08, -3.338582200416902E+08,
2449229.295138889, A.D. 1993-Aug-29 19:05:00.0000, -6.797513037059159E+08,  2.076964074802094E+08, -3.342912619772604E+08,
2449230.295138889, A.D. 1993-Aug-30 19:05:00.0000, -6.798744030590962E+08,  2.049121429633795E+08, -3.347231311160577E+08,
2449231.295138889, A.D. 1993-Aug-31 19:05:00.0000, -6.799556186257273E+08,  2.021108631792294E+08, -3.351538241850427E+08,
2449232.295138889, A.D. 1993-Sep-01 19:05:00.0000, -6.799946763687525E+08,  1.992931983051603E+08, -3.355833366464580E+08,
2449233.295138889, A.D. 1993-Sep-02 19:05:00.0000, -6.799913054697511E+08,  1.964597816075185E+08, -3.360116636662003E+08,
2449234.295138889, A.D. 1993-Sep-03 19:05:00.0000, -6.799452365278254E+08,  1.936112503232633E+08, -3.364387992251394E+08,
2449235.295138889, A.D. 1993-Sep-04 19:05:00.0000, -6.798562029580944E+08,  1.907482472518184E+08, -3.368647367212694E+08,
2449236.295138889, A.D. 1993-Sep-05 19:05:00.0000, -6.797239411848564E+08,  1.878714217819920E+08, -3.372894689238652E+08,
2449237.295138889, A.D. 1993-Sep-06 19:05:00.0000, -6.795481904090122E+08,  1.849814306471388E+08, -3.377129877060486E+08,
2449238.295138889, A.D. 1993-Sep-07 19:05:00.0000, -6.793286946185788E+08,  1.820789392664013E+08, -3.381352849130943E+08,
2449239.295138889, A.D. 1993-Sep-08 19:05:00.0000, -6.790652009787838E+08,  1.791646221931762E+08, -3.385563514708869E+08,
2449240.295138889, A.D. 1993-Sep-09 19:05:00.0000, -6.787574616604639E+08,  1.762391647609654E+08, -3.389761782170818E+08,
2449241.295138889, A.D. 1993-Sep-10 19:05:00.0000, -6.784052333136015E+08,  1.733032644646671E+08, -3.393947554992926E+08,
2449242.295138889, A.D. 1993-Sep-11 19:05:00.0000, -6.780082787601231E+08,  1.703576332691429E+08, -3.398120736834977E+08,
2449243.295138889, A.D. 1993-Sep-12 19:05:00.0000, -6.775663686920381E+08,  1.674030000199376E+08, -3.402281232678196E+08,
2449244.295138889, A.D. 1993-Sep-13 19:05:00.0000, -6.770792844285604E+08,  1.644401126295580E+08, -3.406428949148370E+08,
2449245.295138889, A.D. 1993-Sep-14 19:05:00.0000, -6.765468247063867E+08,  1.614697398396555E+08, -3.410563807724868E+08,
2449246.295138889, A.D. 1993-Sep-15 19:05:00.0000, -6.759688099617786E+08,  1.584926699022933E+08, -3.414685739230692E+08,
2449247.295138889, A.D. 1993-Sep-16 19:05:00.0000, -6.753450906011152E+08,  1.555097071904888E+08, -3.418794697272239E+08,
2449248.295138889, A.D. 1993-Sep-17 19:05:00.0000, -6.746755500288665E+08,  1.525216650293902E+08, -3.422890651822935E+08,
